,index,date,State,fips,colorvalue,deaths,code
1725,1725,2020-04-03,Connecticut,9,4915,132,CT
1726,1726,2020-04-03,Delaware,10,450,14,DE
1727,1727,2020-04-03,District of Columbia,11,757,15,DC
1728,1728,2020-04-03,Florida,12,10260,169,FL
1729,1729,2020-04-03,Georgia,13,5967,198,GA
1730,1730,2020-04-03,Guam,66,154,4,GU
1731,1731,2020-04-03,Hawaii,15,317,3,HI
1732,1732,2020-04-03,Idaho,16,1012,10,ID
1733,1733,2020-04-03,Illinois,17,8904,212,IL
1734,1734,2020-04-03,Indiana,18,3455,118,IN
1735,1735,2020-04-03,Iowa,19,699,11,IA
1736,1736,2020-04-03,Kansas,20,625,19,KS
1737,1737,2020-04-03,Kentucky,21,762,34,KY
1738,1738,2020-04-03,Louisiana,22,10299,370,LA
1739,1739,2020-04-03,Maine,23,432,9,ME
1740,1740,2020-04-03,Maryland,24,2758,42,MD
1741,1741,2020-04-03,Massachusetts,25,10402,192,MA
1742,1742,2020-04-03,Michigan,26,12669,478,MI
1743,1743,2020-04-03,Minnesota,27,789,22,MN
1744,1744,2020-04-03,Mississippi,28,1358,29,MS
1745,1745,2020-04-03,Missouri,29,2113,36,MO
1746,1746,2020-04-03,Montana,30,262,5,MT
1747,1747,2020-04-03,Nebraska,31,297,6,NE
1748,1748,2020-04-03,Nevada,32,1549,43,NV
1749,1749,2020-04-03,New Hampshire,33,540,7,NH
1750,1750,2020-04-03,New Jersey,34,29895,647,NJ
1751,1751,2020-04-03,New Mexico,35,495,10,NM
1752,1752,2020-04-03,New York,36,103689,3716,NY
1753,1753,2020-04-03,North Carolina,37,2093,23,NC
1754,1754,2020-04-03,North Dakota,38,173,3,ND
1755,1755,2020-04-03,Northern Mariana Islands,69,8,1,MP
1756,1756,2020-04-03,Ohio,39,3312,91,OH
1757,1757,2020-04-03,Oklahoma,40,989,38,OK
1758,1758,2020-04-03,Oregon,41,899,22,OR
1759,1759,2020-04-03,Pennsylvania,42,8420,102,PA
1760,1760,2020-04-03,Puerto Rico,72,378,15,PR
1761,1761,2020-04-03,Rhode Island,44,711,14,RI
1762,1762,2020-04-03,South Carolina,45,1700,34,SC
1763,1763,2020-04-03,South Dakota,46,187,2,SD
1764,1764,2020-04-03,Tennessee,47,3032,38,TN
1765,1765,2020-04-03,Texas,48,5773,98,TX
1766,1766,2020-04-03,Utah,49,1248,7,UT
1767,1767,2020-04-03,Vermont,50,389,17,VT
1768,1768,2020-04-03,Virgin Islands,78,38,0,VI
1769,1769,2020-04-03,Virginia,51,2011,46,VA
1770,1770,2020-04-03,Washington,53,6967,293,WA
1771,1771,2020-04-03,West Virginia,54,242,2,WV
1772,1772,2020-04-03,Wisconsin,55,1916,50,WI
1773,1773,2020-04-03,Wyoming,56,167,0,WY
1774,1774,2020-04-04,Alabama,1,1632,44,AL
1775,1775,2020-04-04,Alaska,2,169,3,AK
1776,1776,2020-04-04,Arizona,4,2019,53,AZ
1777,1777,2020-04-04,Arkansas,5,743,14,AR
1778,1778,2020-04-04,California,6,13796,323,CA
1779,1779,2020-04-04,Colorado,8,4574,126,CO
1780,1780,2020-04-04,Connecticut,9,5276,165,CT
1781,1781,2020-04-04,Delaware,10,593,14,DE
1782,1782,2020-04-04,District of Columbia,11,902,21,DC
1783,1783,2020-04-04,Florida,12,11537,194,FL
1784,1784,2020-04-04,Georgia,13,6383,208,GA
1785,1785,2020-04-04,Guam,66,223,4,GU
1786,1786,2020-04-04,Hawaii,15,349,3,HI
1787,1787,2020-04-04,Idaho,16,1076,10,ID
1788,1788,2020-04-04,Illinois,17,10357,248,IL
1789,1789,2020-04-04,Indiana,18,3975,136,IN
1790,1790,2020-04-04,Iowa,19,786,11,IA
1791,1791,2020-04-04,Kansas,20,702,21,KS
1792,1792,2020-04-04,Kentucky,21,909,40,KY
1793,1793,2020-04-04,Louisiana,22,12500,412,LA
1794,1794,2020-04-04,Maine,23,456,10,ME
1795,1795,2020-04-04,Maryland,24,3125,54,MD
1796,1796,2020-04-04,Massachusetts,25,11736,216,MA
1797,1797,2020-04-04,Michigan,26,14225,541,MI
1798,1798,2020-04-04,Minnesota,27,865,24,MN
1799,1799,2020-04-04,Mississippi,28,1455,35,MS
1800,1800,2020-04-04,Missouri,29,2291,44,MO
1801,1801,2020-04-04,Montana,30,281,6,MT
1802,1802,2020-04-04,Nebraska,31,339,8,NE
1803,1803,2020-04-04,Nevada,32,1758,46,NV
1804,1804,2020-04-04,New Hampshire,33,621,9,NH
1805,1805,2020-04-04,New Jersey,34,34124,847,NJ
1806,1806,2020-04-04,New Mexico,35,544,11,NM
1807,1807,2020-04-04,New York,36,115963,4535,NY
1808,1808,2020-04-04,North Carolina,37,2402,30,NC
1809,1809,2020-04-04,North Dakota,38,186,3,ND
1810,1810,2020-04-04,Northern Mariana Islands,69,8,1,MP
1811,1811,2020-04-04,Ohio,39,3739,102,OH
1812,1812,2020-04-04,Oklahoma,40,1159,42,OK
1813,1813,2020-04-04,Oregon,41,1000,26,OR
1814,1814,2020-04-04,Pennsylvania,42,10110,140,PA
1815,1815,2020-04-04,Puerto Rico,72,452,18,PR
1816,1816,2020-04-04,Rhode Island,44,806,17,RI
1817,1817,2020-04-04,South Carolina,45,1917,40,SC
1818,1818,2020-04-04,South Dakota,46,212,2,SD
1819,1819,2020-04-04,Tennessee,47,3265,47,TN
1820,1820,2020-04-04,Texas,48,6566,124,TX
1821,1821,2020-04-04,Utah,49,1426,8,UT
1822,1822,2020-04-04,Vermont,50,461,20,VT
1823,1823,2020-04-04,Virgin Islands,78,42,0,VI
1824,1824,2020-04-04,Virginia,51,2408,52,VA
1825,1825,2020-04-04,Washington,53,7499,318,WA
1826,1826,2020-04-04,West Virginia,54,282,2,WV
1827,1827,2020-04-04,Wisconsin,55,2112,60,WI
1828,1828,2020-04-04,Wyoming,56,189,0,WY
1829,1829,2020-04-05,Alabama,1,1840,45,AL
1830,1830,2020-04-05,Alaska,2,183,4,AK
1831,1831,2020-04-05,Arizona,4,2269,64,AZ
1832,1832,2020-04-05,Arkansas,5,853,16,AR
1833,1833,2020-04-05,California,6,15202,351,CA
1834,1834,2020-04-05,Colorado,8,4950,140,CO
1835,1835,2020-04-05,Connecticut,9,5675,189,CT
1836,1836,2020-04-05,Delaware,10,673,14,DE
1837,1837,2020-04-05,District of Columbia,11,998,22,DC
1838,1838,2020-04-05,Florida,12,12342,220,FL
1839,1839,2020-04-05,Georgia,13,6742,219,GA
1840,1840,2020-04-05,Guam,66,265,4,GU
1841,1841,2020-04-05,Hawaii,15,369,4,HI
1842,1842,2020-04-05,Idaho,16,1100,10,ID
1843,1843,2020-04-05,Illinois,17,11276,283,IL
1844,1844,2020-04-05,Indiana,18,4437,151,IN
1845,1845,2020-04-05,Iowa,19,868,22,IA
1846,1846,2020-04-05,Kansas,20,769,23,KS
1847,1847,2020-04-05,Kentucky,21,1048,44,KY
1848,1848,2020-04-05,Louisiana,22,13014,477,LA
1849,1849,2020-04-05,Maine,23,470,10,ME
1850,1850,2020-04-05,Maryland,24,3609,68,MD
1851,1851,2020-04-05,Massachusetts,25,12500,231,MA
1852,1852,2020-04-05,Michigan,26,15633,617,MI
1853,1853,2020-04-05,Minnesota,27,935,29,MN
1854,1854,2020-04-05,Mississippi,28,1638,43,MS
1855,1855,2020-04-05,Missouri,29,2367,52,MO
1856,1856,2020-04-05,Montana,30,298,6,MT
1857,1857,2020-04-05,Nebraska,31,377,8,NE
1858,1858,2020-04-05,Nevada,32,1880,46,NV
1859,1859,2020-04-05,New Hampshire,33,669,9,NH
1860,1860,2020-04-05,New Jersey,34,37505,917,NJ
1861,1861,2020-04-05,New Mexico,35,624,12,NM
1862,1862,2020-04-05,New York,36,124085,5335,NY
1863,1863,2020-04-05,North Carolina,37,2585,37,NC
1864,1864,2020-04-05,North Dakota,38,207,3,ND
1865,1865,2020-04-05,Northern Mariana Islands,69,8,1,MP
1866,1866,2020-04-05,Ohio,39,4043,119,OH
1867,1867,2020-04-05,Oklahoma,40,1251,46,OK
1868,1868,2020-04-05,Oregon,41,1068,27,OR
1869,1869,2020-04-05,Pennsylvania,42,11590,159,PA
1870,1870,2020-04-05,Puerto Rico,72,475,20,PR
1871,1871,2020-04-05,Rhode Island,44,922,25,RI
1872,1872,2020-04-05,South Carolina,45,2049,44,SC
1873,1873,2020-04-05,South Dakota,46,240,2,SD
1874,1874,2020-04-05,Tennessee,47,3538,50,TN
1875,1875,2020-04-05,Texas,48,7117,136,TX
1876,1876,2020-04-05,Utah,49,1618,8,UT
1877,1877,2020-04-05,Vermont,50,512,22,VT
1878,1878,2020-04-05,Virgin Islands,78,42,0,VI
1879,1879,2020-04-05,Virginia,51,2636,52,VA
1880,1880,2020-04-05,Washington,53,7985,344,WA
1881,1881,2020-04-05,West Virginia,54,325,3,WV
1882,1882,2020-04-05,Wisconsin,55,2267,73,WI
1883,1883,2020-04-05,Wyoming,56,200,0,WY
1884,1884,2020-04-06,Alabama,1,2005,53,AL
1885,1885,2020-04-06,Alaska,2,189,4,AK
1886,1886,2020-04-06,Arizona,4,2466,67,AZ
1887,1887,2020-04-06,Arkansas,5,927,16,AR
1888,1888,2020-04-06,California,6,16361,386,CA
1889,1889,2020-04-06,Colorado,8,5172,150,CO
1890,1890,2020-04-06,Connecticut,9,6906,206,CT
1891,1891,2020-04-06,Delaware,10,783,15,DE
1892,1892,2020-04-06,District of Columbia,11,1097,24,DC
1893,1893,2020-04-06,Florida,12,13621,253,FL
1894,1894,2020-04-06,Georgia,13,7558,294,GA
1895,1895,2020-04-06,Guam,66,266,4,GU
1896,1896,2020-04-06,Hawaii,15,385,5,HI
1897,1897,2020-04-06,Idaho,16,1170,13,ID
1898,1898,2020-04-06,Illinois,17,12262,309,IL
1899,1899,2020-04-06,Indiana,18,4986,171,IN
1900,1900,2020-04-06,Iowa,19,946,25,IA
1901,1901,2020-04-06,Kansas,20,854,25,KS
1902,1902,2020-04-06,Kentucky,21,1057,52,KY
1903,1903,2020-04-06,Louisiana,22,14867,512,LA
1904,1904,2020-04-06,Maine,23,499,10,ME
1905,1905,2020-04-06,Maryland,24,4045,92,MD
1906,1906,2020-04-06,Massachusetts,25,13837,260,MA
1907,1907,2020-04-06,Michigan,26,17129,727,MI
1908,1908,2020-04-06,Minnesota,27,986,30,MN
1909,1909,2020-04-06,Mississippi,28,1738,51,MS
1910,1910,2020-04-06,Missouri,29,2722,56,MO
1911,1911,2020-04-06,Montana,30,319,6,MT
1912,1912,2020-04-06,Nebraska,31,438,10,NE
1913,1913,2020-04-06,Nevada,32,1971,58,NV
1914,1914,2020-04-06,New Hampshire,33,715,9,NH
1915,1915,2020-04-06,New Jersey,34,41090,1005,NJ
1916,1916,2020-04-06,New Mexico,35,686,12,NM
1917,1917,2020-04-06,New York,36,133389,6149,NY
1918,1918,2020-04-06,North Carolina,37,2870,42,NC
1919,1919,2020-04-06,North Dakota,38,225,3,ND
1920,1920,2020-04-06,Northern Mariana Islands,69,8,1,MP
1921,1921,2020-04-06,Ohio,39,4450,142,OH
1922,1922,2020-04-06,Oklahoma,40,1326,51,OK
1923,1923,2020-04-06,Oregon,41,1132,29,OR
1924,1924,2020-04-06,Pennsylvania,42,13075,170,PA
1925,1925,2020-04-06,Puerto Rico,72,513,21,PR
1926,1926,2020-04-06,Rhode Island,44,1082,27,RI
1927,1927,2020-04-06,South Carolina,45,2232,48,SC
1928,1928,2020-04-06,South Dakota,46,288,4,SD
1929,1929,2020-04-06,Tennessee,47,3753,65,TN
1930,1930,2020-04-06,Texas,48,8150,159,TX
1931,1931,2020-04-06,Utah,49,1662,13,UT
1932,1932,2020-04-06,Vermont,50,543,23,VT
1933,1933,2020-04-06,Virgin Islands,78,44,1,VI
1934,1934,2020-04-06,Virginia,51,2877,54,VA
1935,1935,2020-04-06,Washington,53,8385,383,WA
1936,1936,2020-04-06,West Virginia,54,347,4,WV
1937,1937,2020-04-06,Wisconsin,55,2440,83,WI
1938,1938,2020-04-06,Wyoming,56,213,0,WY
1939,1939,2020-04-07,Alabama,1,2197,64,AL
1940,1940,2020-04-07,Alaska,2,211,4,AK
1941,1941,2020-04-07,Arizona,4,2577,77,AZ
1942,1942,2020-04-07,Arkansas,5,997,18,AR
1943,1943,2020-04-07,California,6,17540,447,CA
1944,1944,2020-04-07,Colorado,8,5429,179,CO
1945,1945,2020-04-07,Connecticut,9,7781,277,CT
1946,1946,2020-04-07,Delaware,10,928,16,DE
1947,1947,2020-04-07,District of Columbia,11,1211,24,DC
1948,1948,2020-04-07,Florida,12,14739,295,FL
1949,1949,2020-04-07,Georgia,13,9156,348,GA
1950,1950,2020-04-07,Guam,66,274,4,GU
1951,1951,2020-04-07,Hawaii,15,408,5,HI
1952,1952,2020-04-07,Idaho,16,1210,15,ID
1953,1953,2020-04-07,Illinois,17,13549,384,IL
1954,1954,2020-04-07,Indiana,18,5544,208,IN
1955,1955,2020-04-07,Iowa,19,1048,26,IA
1956,1956,2020-04-07,Kansas,20,905,30,KS
1957,1957,2020-04-07,Kentucky,21,1289,66,KY
1958,1958,2020-04-07,Louisiana,22,16284,582,LA
1959,1959,2020-04-07,Maine,23,519,12,ME
1960,1960,2020-04-07,Maryland,24,4371,104,MD
1961,1961,2020-04-07,Massachusetts,25,15202,356,MA
1962,1962,2020-04-07,Michigan,26,18851,845,MI
1963,1963,2020-04-07,Minnesota,27,1069,34,MN
1964,1964,2020-04-07,Mississippi,28,1915,59,MS
1965,1965,2020-04-07,Missouri,29,3037,80,MO
1966,1966,2020-04-07,Montana,30,319,6,MT
1967,1967,2020-04-07,Nebraska,31,491,12,NE
1968,1968,2020-04-07,Nevada,32,2101,60,NV
1969,1969,2020-04-07,New Hampshire,33,747,13,NH
1970,1970,2020-04-07,New Jersey,34,44416,1232,NJ
1971,1971,2020-04-07,New Mexico,35,794,13,NM
1972,1972,2020-04-07,New York,36,141703,7185,NY
1973,1973,2020-04-07,North Carolina,37,3220,50,NC
1974,1974,2020-04-07,North Dakota,38,237,4,ND
1975,1975,2020-04-07,Northern Mariana Islands,69,8,2,MP
1976,1976,2020-04-07,Ohio,39,4783,167,OH
1977,1977,2020-04-07,Oklahoma,40,1470,67,OK
1978,1978,2020-04-07,Oregon,41,1181,33,OR
1979,1979,2020-04-07,Pennsylvania,42,14582,241,PA
1980,1980,2020-04-07,Puerto Rico,72,573,23,PR
1981,1981,2020-04-07,Rhode Island,44,1229,30,RI
1982,1982,2020-04-07,South Carolina,45,2417,51,SC
1983,1983,2020-04-07,South Dakota,46,320,6,SD
1984,1984,2020-04-07,Tennessee,47,4010,72,TN
1985,1985,2020-04-07,Texas,48,8968,177,TX
1986,1986,2020-04-07,Utah,49,1737,13,UT
1987,1987,2020-04-07,Vermont,50,575,23,VT
1988,1988,2020-04-07,Virgin Islands,78,45,1,VI
1989,1989,2020-04-07,Virginia,51,3332,69,VA
1990,1990,2020-04-07,Washington,53,8683,409,WA
1991,1991,2020-04-07,West Virginia,54,413,4,WV
1992,1992,2020-04-07,Wisconsin,55,2578,94,WI
1993,1993,2020-04-07,Wyoming,56,221,0,WY
1994,1994,2020-04-08,Alabama,1,2498,67,AL
1995,1995,2020-04-08,Alaska,2,224,5,AK
1996,1996,2020-04-08,Arizona,4,2726,80,AZ
1997,1997,2020-04-08,Arkansas,5,1077,18,AR
1998,1998,2020-04-08,California,6,19043,506,CA
1999,1999,2020-04-08,Colorado,8,5655,192,CO
2000,2000,2020-04-08,Connecticut,9,8781,335,CT
2001,2001,2020-04-08,Delaware,10,1116,19,DE
2002,2002,2020-04-08,District of Columbia,11,1440,27,DC
2003,2003,2020-04-08,Florida,12,15690,322,FL
2004,2004,2020-04-08,Georgia,13,10204,370,GA
2005,2005,2020-04-08,Guam,66,409,4,GU
2006,2006,2020-04-08,Hawaii,15,433,5,HI
2007,2007,2020-04-08,Idaho,16,1232,19,ID
2008,2008,2020-04-08,Illinois,17,15078,464,IL
2009,2009,2020-04-08,Indiana,18,5986,246,IN
2010,2010,2020-04-08,Iowa,19,1145,27,IA
2011,2011,2020-04-08,Kansas,20,1055,38,KS
2012,2012,2020-04-08,Kentucky,21,1393,73,KY
2013,2013,2020-04-08,Louisiana,22,17030,652,LA
2014,2014,2020-04-08,Maine,23,537,14,ME
2015,2015,2020-04-08,Maryland,24,5529,124,MD
2016,2016,2020-04-08,Massachusetts,25,16790,433,MA
2017,2017,2020-04-08,Michigan,26,20220,959,MI
2018,2018,2020-04-08,Minnesota,27,1154,39,MN
2019,2019,2020-04-08,Mississippi,28,2003,67,MS
2020,2020,2020-04-08,Missouri,29,3327,86,MO
2021,2021,2020-04-08,Montana,30,332,6,MT
2022,2022,2020-04-08,Nebraska,31,538,14,NE
2023,2023,2020-04-08,Nevada,32,2318,80,NV
2024,2024,2020-04-08,New Hampshire,33,788,18,NH
2025,2025,2020-04-08,New Jersey,34,47437,1504,NJ
2026,2026,2020-04-08,New Mexico,35,865,16,NM
2027,2027,2020-04-08,New York,36,151271,8138,NY
2028,2028,2020-04-08,North Carolina,37,3423,61,NC
2029,2029,2020-04-08,North Dakota,38,251,4,ND
2030,2030,2020-04-08,Northern Mariana Islands,69,11,2,MP
2031,2031,2020-04-08,Ohio,39,5149,193,OH
2032,2032,2020-04-08,Oklahoma,40,1523,79,OK
2033,2033,2020-04-08,Oregon,41,1239,38,OR
2034,2034,2020-04-08,Pennsylvania,42,16414,313,PA
2035,2035,2020-04-08,Puerto Rico,72,620,24,PR
2036,2036,2020-04-08,Rhode Island,44,1450,35,RI
2037,2037,2020-04-08,South Carolina,45,2552,63,SC
2038,2038,2020-04-08,South Dakota,46,393,6,SD
2039,2039,2020-04-08,Tennessee,47,4246,83,TN
2040,2040,2020-04-08,Texas,48,9897,195,TX
2041,2041,2020-04-08,Utah,49,1860,13,UT
2042,2042,2020-04-08,Vermont,50,605,23,VT
2043,2043,2020-04-08,Virgin Islands,78,46,1,VI
2044,2044,2020-04-08,Virginia,51,3644,60,VA
2045,2045,2020-04-08,Washington,53,9098,430,WA
2046,2046,2020-04-08,West Virginia,54,483,4,WV
2047,2047,2020-04-08,Wisconsin,55,2756,107,WI
2048,2048,2020-04-08,Wyoming,56,230,0,WY
2049,2049,2020-04-09,Alabama,1,2838,78,AL
2050,2050,2020-04-09,Alaska,2,233,5,AK
2051,2051,2020-04-09,Arizona,4,3018,89,AZ
2052,2052,2020-04-09,Arkansas,5,1146,21,AR
2053,2053,2020-04-09,California,6,20191,548,CA
2054,2054,2020-04-09,Colorado,8,6202,227,CO
2055,2055,2020-04-09,Connecticut,9,9784,380,CT
2056,2056,2020-04-09,Delaware,10,1209,23,DE
2057,2057,2020-04-09,District of Columbia,11,1523,32,DC
2058,2058,2020-04-09,Florida,12,16819,370,FL
2059,2059,2020-04-09,Georgia,13,10885,412,GA
2060,2060,2020-04-09,Guam,66,542,4,GU
2061,2061,2020-04-09,Hawaii,15,440,6,HI
2062,2062,2020-04-09,Idaho,16,1366,24,ID
2063,2063,2020-04-09,Illinois,17,16422,534,IL
2064,2064,2020-04-09,Indiana,18,6400,295,IN
2065,2065,2020-04-09,Iowa,19,1270,27,IA
2066,2066,2020-04-09,Kansas,20,1116,42,KS
2067,2067,2020-04-09,Kentucky,21,1525,84,KY
2068,2068,2020-04-09,Louisiana,22,18283,702,LA
2069,2069,2020-04-09,Maine,23,560,16,ME
2070,2070,2020-04-09,Maryland,24,6185,139,MD
2071,2071,2020-04-09,Massachusetts,25,18941,503,MA
2072,2072,2020-04-09,Michigan,26,21375,1076,MI
2073,2073,2020-04-09,Minnesota,27,1242,50,MN
2074,2074,2020-04-09,Mississippi,28,2260,76,MS
2075,2075,2020-04-09,Missouri,29,3539,94,MO
2076,2076,2020-04-09,Montana,30,354,6,MT
2077,2077,2020-04-09,Nebraska,31,594,15,NE
2078,2078,2020-04-09,Nevada,32,2456,82,NV
2079,2079,2020-04-09,New Hampshire,33,819,21,NH
2080,2080,2020-04-09,New Jersey,34,51027,1700,NJ
2081,2081,2020-04-09,New Mexico,35,989,17,NM
2082,2082,2020-04-09,New York,36,162036,9166,NY
2083,2083,2020-04-09,North Carolina,37,3651,74,NC
2084,2084,2020-04-09,North Dakota,38,269,5,ND
2085,2085,2020-04-09,Northern Mariana Islands,69,11,2,MP
2086,2086,2020-04-09,Ohio,39,5513,213,OH
2087,2087,2020-04-09,Oklahoma,40,1683,80,OK
2088,2088,2020-04-09,Oregon,41,1321,44,OR
2089,2089,2020-04-09,Pennsylvania,42,18379,344,PA
2090,2090,2020-04-09,Puerto Rico,72,683,33,PR
2091,2091,2020-04-09,Rhode Island,44,1727,43,RI
2092,2092,2020-04-09,South Carolina,45,2792,67,SC
2093,2093,2020-04-09,South Dakota,46,447,6,SD
2094,2094,2020-04-09,Tennessee,47,4456,95,TN
2095,2095,2020-04-09,Texas,48,11372,228,TX
2096,2096,2020-04-09,Utah,49,1980,13,UT
2097,2097,2020-04-09,Vermont,50,628,23,VT
2098,2098,2020-04-09,Virgin Islands,78,50,1,VI
2099,2099,2020-04-09,Virginia,51,4041,109,VA
2100,2100,2020-04-09,Washington,53,9609,456,WA
2101,2101,2020-04-09,West Virginia,54,524,5,WV
2102,2102,2020-04-09,Wisconsin,55,2885,116,WI
2103,2103,2020-04-09,Wyoming,56,303,0,WY
2104,2104,2020-04-10,Alabama,1,3008,80,AL
2105,2105,2020-04-10,Alaska,2,244,5,AK
2106,2106,2020-04-10,Arizona,4,3112,97,AZ
2107,2107,2020-04-10,Arkansas,5,1202,24,AR
2108,2108,2020-04-10,California,6,21366,594,CA
2109,2109,2020-04-10,Colorado,8,6510,253,CO
2110,2110,2020-04-10,Connecticut,9,10538,448,CT
2111,2111,2020-04-10,Delaware,10,1326,32,DE
2112,2112,2020-04-10,District of Columbia,11,1660,38,DC
2113,2113,2020-04-10,Florida,12,17960,418,FL
2114,2114,2020-04-10,Georgia,13,11859,425,GA
2115,2115,2020-04-10,Guam,66,577,4,GU
2116,2116,2020-04-10,Hawaii,15,463,8,HI
2117,2117,2020-04-10,Idaho,16,1425,25,ID
2118,2118,2020-04-10,Illinois,17,17887,607,IL
2119,2119,2020-04-10,Indiana,18,6960,353,IN
2120,2120,2020-04-10,Iowa,19,1388,31,IA
2121,2121,2020-04-10,Kansas,20,1180,50,KS
2122,2122,2020-04-10,Kentucky,21,1702,90,KY
2123,2123,2020-04-10,Louisiana,22,19253,755,LA
2124,2124,2020-04-10,Maine,23,586,17,ME
2125,2125,2020-04-10,Maryland,24,6968,172,MD
2126,2126,2020-04-10,Massachusetts,25,20974,599,MA
2127,2127,2020-04-10,Michigan,26,22646,1280,MI
2128,2128,2020-04-10,Minnesota,27,1335,57,MN
2129,2129,2020-04-10,Mississippi,28,2469,82,MS
2130,2130,2020-04-10,Missouri,29,3799,105,MO
2131,2131,2020-04-10,Montana,30,365,6,MT
2132,2132,2020-04-10,Nebraska,31,678,18,NE
2133,2133,2020-04-10,Nevada,32,2606,86,NV
2134,2134,2020-04-10,New Hampshire,33,885,22,NH
2135,2135,2020-04-10,New Jersey,34,54588,1932,NJ
2136,2136,2020-04-10,New Mexico,35,1090,19,NM
2137,2137,2020-04-10,New York,36,172830,10162,NY
2138,2138,2020-04-10,North Carolina,37,3906,78,NC
2139,2139,2020-04-10,North Dakota,38,278,7,ND
2140,2140,2020-04-10,Northern Mariana Islands,69,11,2,MP
2141,2141,2020-04-10,Ohio,39,5879,231,OH
2142,2142,2020-04-10,Oklahoma,40,1794,88,OK
2143,2143,2020-04-10,Oregon,41,1371,48,OR
2144,2144,2020-04-10,Pennsylvania,42,20128,435,PA
2145,2145,2020-04-10,Puerto Rico,72,725,39,PR
2146,2146,2020-04-10,Rhode Island,44,2015,49,RI
2147,2147,2020-04-10,South Carolina,45,3065,72,SC
2148,2148,2020-04-10,South Dakota,46,536,6,SD
2149,2149,2020-04-10,Tennessee,47,4793,104,TN
2150,2150,2020-04-10,Texas,48,12291,249,TX
2151,2151,2020-04-10,Utah,49,2103,17,UT
2152,2152,2020-04-10,Vermont,50,679,24,VT
2153,2153,2020-04-10,Virgin Islands,78,51,1,VI
2154,2154,2020-04-10,Virginia,51,4509,121,VA
2155,2155,2020-04-10,Washington,53,9888,483,WA
2156,2156,2020-04-10,West Virginia,54,537,5,WV
2157,2157,2020-04-10,Wisconsin,55,3068,131,WI
2158,2158,2020-04-10,Wyoming,56,320,0,WY
2159,2159,2020-04-11,Alabama,1,3262,93,AL
2160,2160,2020-04-11,Alaska,2,255,6,AK
2161,2161,2020-04-11,Arizona,4,3393,112,AZ
2162,2162,2020-04-11,Arkansas,5,1228,25,AR
2163,2163,2020-04-11,California,6,22421,632,CA
2164,2164,2020-04-11,Colorado,8,6893,274,CO
2165,2165,2020-04-11,Connecticut,9,11510,494,CT
2166,2166,2020-04-11,Delaware,10,1479,33,DE
2167,2167,2020-04-11,District of Columbia,11,1778,47,DC
2168,2168,2020-04-11,Florida,12,18978,445,FL
2169,2169,2020-04-11,Georgia,13,12261,432,GA
2170,2170,2020-04-11,Guam,66,681,5,GU
2171,2171,2020-04-11,Hawaii,15,484,8,HI
2172,2172,2020-04-11,Idaho,16,1438,27,ID
2173,2173,2020-04-11,Illinois,17,19180,682,IL
2174,2174,2020-04-11,Indiana,18,7494,389,IN
2175,2175,2020-04-11,Iowa,19,1510,34,IA
2176,2176,2020-04-11,Kansas,20,1282,55,KS
2177,2177,2020-04-11,Kentucky,21,1851,94,KY
2178,2178,2020-04-11,Louisiana,22,20014,806,LA
2179,2179,2020-04-11,Maine,23,616,19,ME
2180,2180,2020-04-11,Maryland,24,7694,207,MD
2181,2181,2020-04-11,Massachusetts,25,22860,686,MA
2182,2182,2020-04-11,Michigan,26,23855,1395,MI
2183,2183,2020-04-11,Minnesota,27,1427,64,MN
2184,2184,2020-04-11,Mississippi,28,2642,93,MS
2185,2185,2020-04-11,Missouri,29,4024,116,MO
2186,2186,2020-04-11,Montana,30,377,6,MT
2187,2187,2020-04-11,Nebraska,31,718,18,NE
2188,2188,2020-04-11,Nevada,32,2720,111,NV
2189,2189,2020-04-11,New Hampshire,33,929,23,NH
2190,2190,2020-04-11,New Jersey,34,58151,2183,NJ
2191,2191,2020-04-11,New Mexico,35,1174,20,NM
2192,2192,2020-04-11,New York,36,182990,11159,NY
2193,2193,2020-04-11,North Carolina,37,4310,86,NC
2194,2194,2020-04-11,North Dakota,38,293,7,ND
2195,2195,2020-04-11,Northern Mariana Islands,69,11,2,MP
2196,2196,2020-04-11,Ohio,39,6251,247,OH
2197,2197,2020-04-11,Oklahoma,40,1868,93,OK
2198,2198,2020-04-11,Oregon,41,1447,51,OR
2199,2199,2020-04-11,Pennsylvania,42,21774,515,PA
2200,2200,2020-04-11,Puerto Rico,72,788,42,PR
2201,2201,2020-04-11,Rhode Island,44,2349,56,RI
2202,2202,2020-04-11,South Carolina,45,3207,80,SC
2203,2203,2020-04-11,South Dakota,46,626,6,SD
2204,2204,2020-04-11,Tennessee,47,4983,107,TN
2205,2205,2020-04-11,Texas,48,13208,265,TX
2206,2206,2020-04-11,Utah,49,2208,18,UT
2207,2207,2020-04-11,Vermont,50,711,24,VT
2208,2208,2020-04-11,Virgin Islands,78,51,1,VI
2209,2209,2020-04-11,Virginia,51,5076,130,VA
2210,2210,2020-04-11,Washington,53,10227,498,WA
2211,2211,2020-04-11,West Virginia,54,593,6,WV
2212,2212,2020-04-11,Wisconsin,55,3213,141,WI
2213,2213,2020-04-11,Wyoming,56,343,0,WY
2214,2214,2020-04-12,Alabama,1,3583,93,AL
2215,2215,2020-04-12,Alaska,2,270,6,AK
2216,2216,2020-04-12,Arizona,4,3539,117,AZ
2217,2217,2020-04-12,Arkansas,5,1280,27,AR
